snow_night_1,0.9722767397761345
snow_night_2,-0.799258891493082
snow_night_3,1.9454214721918106
snow_night_4,-0.7899152114987373
snow_night_5,-1.7676642164587975
snow_night_6,-1.3496682979166508
snow_night_7,0.4328830633312464
snow_night_8,0.3267838153988123
snow_night_9,1.9577611237764359
snow_night_10,1.828601211309433
snow_night_11,-0.575011083856225
snow_night_12,1.956264115869999
snow_night_13,2.5884609669446945
snow_night_14,3.0360935255885124
snow_night_15,0.9297341108322144
snow_night_16,2.340427041053772
snow_night_17,1.2401825748383999
snow_night_18,3.1750332564115524
snow_night_19,0.32763294875621796
snow_night_20,2.542731538414955
snow_night_21,2.3727960884571075
snow_night_22,2.9364965856075287
snow_night_23,2.940775081515312
snow_night_24,3.3585458993911743
snow_night_25,2.5960471481084824
snow_night_26,1.8162619322538376
snow_night_27,1.7848430201411247
snow_night_28,2.223083935678005
snow_night_29,0.39387699216604233
snow_night_30,2.1850457414984703
snow_night_31,2.328525483608246
snow_night_32,0.7706518284976482
snow_night_33,0.5472659133374691
snow_night_34,-0.27371991891413927
snow_night_35,0.46295449137687683
snow_night_36,-0.9589982219040394
snow_night_37,-0.13493942096829414
snow_night_38,0.33527594059705734
snow_night_39,-0.7222698535770178
snow_night_40,0.1653386396355927
snow_night_41,0.5451999139040709
snow_night_42,0.6936684250831604
snow_night_43,3.477483242750168
snow_night_44,1.4801949262619019
snow_night_45,0.9465010836720467
snow_night_46,1.1584430001676083
snow_night_47,-1.1216078884899616
snow_night_48,0.051254057325422764
snow_night_49,-1.832703873515129
snow_night_50,-2.9268549755215645
snow_night_51,1.439058594405651
snow_night_52,2.1899212151765823
snow_night_53,-0.31720097176730633
snow_night_54,-0.3401653841137886
snow_night_55,0.16626216238364577
snow_night_56,-0.7604398299008608
snow_night_57,-1.559537835419178
snow_night_58,0.5709500052034855
snow_night_59,-2.2273415699601173
snow_night_60,-1.6801400110125542
snow_night_61,-0.9634706191718578
snow_night_62,-1.6283495351672173
snow_night_63,-0.3917843569070101
snow_night_64,-0.9195472113788128
snow_night_65,-0.03151821147184819
snow_night_66,-0.9061099030077457
snow_night_67,-0.37401930894702673
snow_night_68,-1.6620123758912086
snow_night_69,-0.24442370049655437
snow_night_70,-0.8967979811131954
snow_night_71,0.3265858627855778
snow_night_72,1.379478070884943
snow_night_73,-0.28494715224951506
snow_night_74,-1.0226593352854252
snow_night_75,1.2838351540267467
snow_night_76,1.7312278971076012
